sample_id,bus_id,P_A,P_B,P_C,phase
0,56,832.0490042446439,0.0,881.3714014982356,AC
0,57,0.0,0.0,2099.039220280768,C
0,58,0.0,2047.3507125483616,0.0,B
0,59,0.0,2386.450198647562,0.0,B
0,60,0.0,1541.7273221790526,0.0,B
0,61,854.1720573425746,0.0,1274.8210058371526,AC
0,62,0.0,0.0,1983.1588986504528,C
0,63,0.0,0.0,1779.927058769599,C
0,64,0.0,1131.7236325516078,631.1321228452357,BC
0,65,79.79641104694828,0.0,1626.1140252483606,AC
0,66,1427.3955390327512,0.0,399.6061511980732,AC
0,67,0.0,1244.1361402405448,1077.091918400051,BC
0,68,704.4415961189934,691.4746407872046,149.5080042018446,ABC
0,69,0.0,199.21611828252443,1287.203292499008,BC
0,70,0.0,1241.4922413464124,1162.035962269755,BC
0,71,0.0,0.0,2073.0977954026766,C
0,72,0.0,181.28767086883988,2130.602597533598,BC
0,73,0.0,336.5748045675501,986.2046290975823,BC
0,74,404.7052457555382,0.0,2178.0249459877077,AC
0,75,0.0,2132.6998331774703,210.60092643293203,BC
0,76,0.0,1111.1519894629425,914.5718010647643,BC
0,77,0.0,1112.846100499835,713.6426178678962,BC
0,78,0.0,2079.455017415756,32.921766342426416,BC
0,79,0.0,807.9682452470342,1293.129398118999,BC
0,80,0.0,1191.6566371712506,1431.0516656239104,BC
0,81,0.0,1466.8980969799998,704.885878919468,BC
0,82,0.0,0.0,1817.456382366176,C
0,83,0.0,0.0,2444.922004981853,C
0,84,0.0,0.0,1445.5967535330246,C
0,85,0.0,0.0,1931.9834099535549,C
0,86,0.0,0.0,1821.4326654704628,C
0,87,0.0,0.0,2053.564124088123,C
0,88,0.0,0.0,2222.6452733979086,C
0,89,0.0,0.0,2138.133825402845,C
0,90,0.0,0.0,2051.1005129693485,C
0,91,0.0,0.0,2260.882375738348,C
0,92,0.0,284.97608380903364,1515.5652521264306,BC
0,93,0.0,718.2981783259621,970.729070616069,BC
0,94,0.0,478.6862219129632,1411.7119373494547,BC
0,95,0.0,1849.5513818688057,306.22695624208575,BC
0,96,0.0,1774.4123752555342,35.33696087342432,BC
0,97,0.0,2080.3292260475714,62.155415279246924,BC
0,98,0.0,893.8446244161513,1090.1566089564951,BC
0,99,0.0,2181.982269479509,272.5229186132199,BC
0,100,0.0,1747.1630463845404,739.6269156956349,BC
0,101,0.0,0.0,2064.956121073106,C
0,102,0.0,0.0,1746.2001873138045,C
0,103,2556.726022296188,0.0,0.0,A
0,104,0.0,0.0,2380.8922450677283,C
0,105,1534.572538464526,0.0,0.0,A
0,106,1788.1857105507984,0.0,0.0,A
0,107,0.0,0.0,2300.484992460403,C
0,108,0.0,0.0,1985.1873763930053,C
0,109,0.0,0.0,2041.276817760805,C
0,110,0.0,0.0,1826.037410364232,C
0,111,0.0,0.0,1720.120209801208,C
0,112,0.0,0.0,1291.4917811767145,C
0,113,0.0,0.0,1738.8628875509864,C
0,114,0.0,0.0,1872.153619183267,C
0,115,0.0,0.0,2064.214817627801,C
0,116,0.0,0.0,1856.5393290421855,C
0,117,693.5265032488261,0.0,1595.723264774903,AC
1,0,0.0,1600.25162856336,0.0,B
1,1,0.0,1786.3725098166342,0.0,B
1,2,0.0,2229.1735077948447,0.0,B
1,3,0.0,1304.1752030953053,0.0,B
1,4,0.0,2650.5221473790675,0.0,B
1,5,0.0,1602.6036606479108,0.0,B
1,6,0.0,2654.460304587919,0.0,B
1,7,0.0,1932.3631701499842,0.0,B
1,8,0.0,2014.5158824923205,0.0,B
1,9,0.0,2373.0390141743424,0.0,B
1,10,0.0,2079.2660572481864,0.0,B
1,11,0.0,2545.421488877861,0.0,B
1,12,0.0,0.0,1532.52964031794,C
1,13,0.0,0.0,3037.882170945377,C
1,14,0.0,0.0,2051.399228730611,C
1,15,0.0,2846.2542698682737,0.0,B
1,16,0.0,1906.8826228907005,0.0,B
1,17,0.0,2732.4717324910876,0.0,B
1,18,0.0,0.0,1737.560231406786,C
1,19,1868.5002045546519,0.0,0.0,A
1,20,2256.564625690428,0.0,0.0,A
1,21,2141.3155567304284,0.0,0.0,A
1,22,1193.6754013217073,0.0,0.0,A
1,23,1696.0690656397696,0.0,0.0,A
1,24,1054.4768925542287,0.0,0.0,A
1,25,2097.700572831633,0.0,0.0,A
1,26,2038.8516105350643,0.0,0.0,A
1,27,2099.2090653553782,0.0,0.0,A
1,28,1876.9854649988954,0.0,0.0,A
1,29,0.0,2280.639948336367,0.0,B
1,30,2715.751743057007,0.0,0.0,A
1,31,1719.8768000469156,0.0,0.0,A
1,32,0.0,0.0,2130.9552157075677,C
1,33,0.0,0.0,2292.787906761674,C
1,34,0.0,0.0,1594.9766596396496,C
1,35,0.0,0.0,2169.2221323862263,C
1,36,0.0,0.0,2260.59642084238,C
1,37,0.0,1432.3834975145573,0.0,B
1,38,0.0,257.18570864155134,1842.4273587229807,BC
1,39,0.0,1599.1982989358237,934.7478767907367,BC
1,40,0.0,139.90848337436947,1638.0620972794914,BC
1,41,0.0,161.605074743043,1984.971619301015,BC
1,42,0.0,1520.2918695990918,1098.3083275447914,BC
1,43,0.0,667.1971422542962,895.4279644221169,BC
1,44,0.0,603.1669665496622,1433.274865633638,BC
1,45,0.0,0.0,2565.1785433651125,C
1,46,0.0,0.0,1827.7382865191062,C
1,47,945.1347513421215,184.5747656472261,684.4888430632396,ABC
1,48,1529.774039743003,12.381899197361308,380.3476816087614,ABC
1,49,141.43613839371076,959.7839817157966,961.6172204856801,ABC
1,50,0.0,605.796034775459,330.8961185254739,BC
1,51,0.0,964.0069204331095,874.1115729131162,BC
1,52,0.0,2078.5667965873486,1.1812000062505097,BC
1,53,0.0,654.8739533590741,1322.024868499846,BC
1,54,2042.2343693135094,0.0,0.0,A
1,55,0.0,951.1725543517628,1267.1954652618508,BC
1,56,291.23044614804195,143.18475442544928,1797.40844225861,ABC
1,57,0.0,1977.4795082689106,806.630432385506,BC
1,58,0.0,0.0,2026.6897294746373,C
1,59,0.0,0.0,2259.6158256837953,C
1,60,0.0,0.0,1928.3466760964918,C
1,61,218.1442123991271,907.6141487111507,0.0,AB
1,62,0.0,2267.356600118821,0.0,B
1,63,0.0,2262.9603873971073,0.0,B
1,64,0.0,2604.9515078457375,0.0,B
1,65,242.23218935830056,784.8178476447641,1157.421771378137,ABC
1,66,120.10611211068938,873.3206429983632,785.3457412006386,ABC
1,67,621.2486018446203,0.0,1238.622050522665,AC
1,68,141.3677499912595,1795.193286469703,240.83376832012792,ABC
1,69,0.0,193.80409621121296,1959.0062925661673,BC
1,70,0.0,1682.8166039335024,280.5249871503135,BC
1,71,1804.0333389552902,0.0,0.0,A
1,72,0.0,2423.409172212939,30.305281271345734,BC
1,73,0.0,1353.3403341693197,263.22229488777816,BC
1,74,1380.3385831313467,778.0899726643421,0.0,AB
1,75,0.0,378.54901427776167,1747.1631309329834,BC
1,76,0.0,329.4441153486316,1991.059597866985,BC
1,77,0.0,570.5978334066679,1145.7578921494885,BC
1,78,0.0,655.6850227591884,290.6065815720413,BC
1,79,0.0,1481.573967596197,644.5379289915768,BC
1,80,76.08489935130989,0.0,1441.1247154660869,AC
1,81,0.0,1169.122714139576,971.6551309953336,BC
1,82,2528.8860518648203,0.0,0.0,A
1,83,2632.8988166568415,0.0,0.0,A
1,84,2405.7430887189244,0.0,0.0,A
1,85,2459.8978410159843,0.0,0.0,A
1,86,1867.954074560348,0.0,0.0,A
1,87,1834.0434126528041,0.0,0.0,A
1,88,1624.7767454329341,0.0,0.0,A
1,89,1289.386933475707,0.0,0.0,A
1,90,2108.468202078326,0.0,0.0,A
1,91,2404.0089536912737,0.0,0.0,A
1,92,1577.058850265228,0.0,0.0,A
1,93,1843.3686941075139,0.0,0.0,A
1,94,2541.024133889042,0.0,0.0,A
1,95,1728.689567747224,0.0,0.0,A
1,96,0.0,876.5204458266751,1266.0359121570905,BC
1,97,0.0,1037.6203727709876,145.7794917054326,BC
1,98,0.0,146.81061470815524,2035.744901256653,BC
1,99,1822.7919411741798,0.0,0.0,A
1,100,3233.8041213935066,0.0,0.0,A
1,101,1494.115664080976,0.0,0.0,A
1,102,2357.8715851371576,0.0,0.0,A
1,103,2170.3938244121173,0.0,0.0,A
1,104,1959.4121183967668,0.0,0.0,A
1,105,1444.486140329715,0.0,0.0,A
1,106,2242.826951511013,0.0,0.0,A
1,107,2957.6239179647,0.0,0.0,A
1,108,1808.5435434068327,0.0,0.0,A
1,109,2885.9552270222594,0.0,0.0,A
1,110,2104.646203171737,0.0,0.0,A
1,111,2101.767328471969,0.0,0.0,A
1,112,1648.3662697453963,0.0,0.0,A
1,113,2046.7286249820318,0.0,0.0,A
1,114,1642.1610257907619,0.0,0.0,A
1,115,0.0,1876.672682731024,0.0,B
1,116,0.0,2018.0412135334752,0.0,B
1,117,705.7276267131509,1763.0551636090372,0.0,AB
2,0,0.0,2014.1148270870995,0.0,B
2,1,0.0,1413.096002043714,0.0,B
2,2,0.0,2235.353530556695,0.0,B
2,3,0.0,1928.0364612526207,0.0,B
2,4,0.0,2134.7526823386042,0.0,B
2,5,0.0,2067.0005186332346,0.0,B
2,6,0.0,2205.7748191970263,0.0,B
2,7,0.0,2334.481388474817,0.0,B
2,8,0.0,1869.7148229094385,0.0,B
2,9,0.0,2516.8015987705785,0.0,B
2,10,0.0,1835.8871605318996,0.0,B
2,11,0.0,2401.3179139655376,0.0,B
2,12,0.0,0.0,2216.6345025771648,C
2,13,0.0,0.0,2543.25069481756,C
2,14,0.0,0.0,1643.9722340951037,C
2,15,0.0,1718.1514784702047,0.0,B
2,16,0.0,2271.475161033771,0.0,B
2,17,0.0,1595.7313419290922,0.0,B
2,18,0.0,0.0,1522.98727821186,C
2,19,812.0328061679306,603.131615571978,0.0,AB
2,20,1426.9234569563437,1330.5234435836692,0.0,AB
2,21,1525.2483209087477,401.0416052466809,0.0,AB
2,22,1710.534089939304,720.5630575613769,0.0,AB
2,23,2056.2668889158062,249.55376361338392,0.0,AB
2,24,0.0,1792.5075849348711,0.0,B
2,25,0.0,2212.6580918279374,0.0,B
2,26,0.0,1807.693235858638,0.0,B
2,27,0.0,1699.1265491097372,0.0,B
2,28,1793.654290899253,0.0,0.0,A
2,29,0.0,1798.4797944845484,0.0,B
2,30,2047.8050736267942,0.0,0.0,A
2,31,1836.18102823109,241.8116555311773,0.0,AB
2,32,0.0,0.0,1443.692880034019,C
2,33,0.0,0.0,2164.128281677005,C
2,34,0.0,0.0,2079.4696840714014,C
2,35,0.0,0.0,2421.7292096195683,C
2,36,0.0,0.0,1690.2961272012858,C
2,37,0.0,2330.844803185147,0.0,B
2,38,0.0,0.0,1905.5295446092405,C
2,39,0.0,0.0,2305.276152753077,C
2,40,0.0,0.0,1354.0115071729872,C
2,41,0.0,0.0,2007.2422567501587,C
2,42,0.0,0.0,2125.5913887719034,C
2,43,0.0,0.0,2438.6660552189,C
2,44,0.0,0.0,2341.687492853132,C
2,45,940.7037024532742,0.0,170.0502297236757,AC
2,46,426.4612957291022,0.0,1576.8062813179877,AC
2,47,0.0,0.0,1773.6864402089955,C
2,48,0.0,0.0,2136.5599094522563,C
2,49,0.0,0.0,2285.289611705573,C
2,50,0.0,0.0,1923.70202351572,C
2,51,0.0,0.0,2776.4789494556776,C
2,52,0.0,0.0,1718.5239662985427,C
2,53,0.0,0.0,2367.2745476387086,C
2,54,0.0,0.0,1502.9744180462596,C
2,55,0.0,0.0,1424.3223493989558,C
2,56,0.0,0.0,1652.994821074457,C
2,57,0.0,0.0,2020.242708757711,C
2,58,0.0,0.0,1736.9465853625723,C
2,59,0.0,0.0,1579.6534746884854,C
2,60,0.0,0.0,1112.1727339716062,C
2,61,0.0,0.0,2757.795450104153,C
2,62,0.0,2112.5849066077944,0.0,B
2,63,0.0,2230.695660397413,0.0,B
2,64,0.0,2646.1177578915103,0.0,B
2,65,0.0,0.0,2430.440540297086,C
2,66,0.0,0.0,2430.700127772154,C
2,67,38.46247569581497,0.0,2141.064179884799,AC
2,68,125.82958337502923,53.76709332089686,1139.9314237135193,ABC
2,69,347.6075310427513,1622.7042276739692,0.0,AB
2,70,2109.3556493847977,0.0,0.0,A
2,71,2388.1633089259526,187.62232606288526,0.0,AB
2,72,2330.9054763980703,0.0,0.0,A
2,73,293.08035207058987,1371.4122657864273,0.0,AB
2,74,2277.584625522564,0.0,0.0,A
2,75,0.0,284.58652576400215,2248.8185801365817,BC
2,76,0.0,491.28538013398446,563.2011461040413,BC
2,77,0.0,2083.3456320610053,350.53508876032936,BC
2,78,0.0,2051.222722972887,196.62524197930955,BC
2,79,0.0,1026.416946401619,38.800062967169666,BC
2,80,901.486950069665,0.0,195.51563762057796,AC
2,81,0.0,701.5199247186835,1304.2559689434518,BC
2,82,0.0,0.0,1475.3337666751652,C
2,83,0.0,0.0,2056.83075853976,C
2,84,0.0,0.0,2713.2282980171244,C
2,85,0.0,0.0,1902.7657321608726,C
2,86,0.0,0.0,2063.6669236857897,C
2,87,0.0,0.0,2117.377880529948,C
2,88,0.0,0.0,1562.5939994251285,C
2,89,0.0,0.0,2050.260920091591,C
2,90,1956.2369472077203,0.0,0.0,A
2,91,1546.6076797929109,0.0,0.0,A
2,92,1754.2755872679809,0.0,0.0,A
2,93,2226.775723817936,0.0,0.0,A
2,94,1636.505946250716,0.0,0.0,A
2,95,2240.505645642098,0.0,0.0,A
2,96,0.0,1034.2297207711226,1010.4445977273666,BC
2,97,0.0,533.5168055108416,1413.225869722777,BC
2,98,0.0,1359.9850710652975,660.5960234471765,BC
2,99,0.0,1116.9108531369495,1127.6705161786438,BC
2,100,0.0,464.1843878270124,1350.9944916514808,BC
2,101,2746.2186136928385,0.0,0.0,A
2,102,0.0,1551.8902905924892,532.5863347042266,BC
2,103,2555.236247198348,0.0,0.0,A
2,104,0.0,1225.450267686159,249.83449240763412,BC
2,105,2029.1916089137567,0.0,0.0,A
2,106,2373.596989665334,0.0,0.0,A
2,107,0.0,2166.1806871858043,218.41415139927557,BC
2,108,0.0,0.0,1955.5230161211994,C
2,109,0.0,0.0,1621.944962827022,C
2,110,0.0,0.0,2357.7701872446632,C
2,111,0.0,0.0,2202.2578912382655,C
2,112,578.3947862691226,1983.5784121269928,0.0,AB
2,113,1120.7861127860454,1072.8887907715462,0.0,AB
2,114,0.0,1786.0061916301013,0.0,B
2,115,0.0,0.0,3110.442982741791,C
2,116,0.0,1778.7247943617601,0.0,B
2,117,2402.5953034444888,0.0,0.0,A
3,0,0.0,2497.6305192884256,0.0,B
3,1,0.0,1814.8727866779618,0.0,B
3,2,0.0,1314.4642048980647,0.0,B
3,3,0.0,2335.9572265606525,0.0,B
3,4,0.0,2288.112896259217,0.0,B
3,5,0.0,2408.202189274577,0.0,B
3,6,0.0,2587.6899244545843,0.0,B
3,7,0.0,1615.338153258235,0.0,B
3,8,0.0,1850.4173752899355,0.0,B
3,9,0.0,2589.807667680054,0.0,B
3,10,0.0,1683.2017834135747,0.0,B
3,11,0.0,1660.755765797227,0.0,B
3,12,0.0,2442.568882850638,0.0,B
3,13,0.0,2417.5734240273796,0.0,B
3,14,0.0,2254.048002295778,0.0,B
3,15,0.0,2038.8587588602209,0.0,B
3,16,0.0,1751.183972788685,0.0,B
3,17,0.0,2260.5067030938676,0.0,B
3,18,0.0,2075.8180052802136,0.0,B
3,19,0.0,2064.9239402482835,0.0,B
3,20,0.0,2353.873503642545,0.0,B
3,21,0.0,1843.1495218399011,0.0,B
3,22,0.0,1964.2441195300723,0.0,B
3,23,0.0,2086.6489605907614,0.0,B
3,24,0.0,1730.2413369374763,0.0,B
3,25,0.0,1975.4681809595238,0.0,B
3,26,0.0,2231.4467087473786,0.0,B
3,27,0.0,2389.809065029714,0.0,B
3,28,0.0,2270.252344147803,0.0,B
3,29,0.0,2249.7978964837603,0.0,B
3,30,0.0,2009.6949658711424,0.0,B
3,31,0.0,2514.29503938377,0.0,B
3,32,0.0,2357.561020613644,0.0,B
3,33,0.0,2054.7175174576937,0.0,B
3,34,0.0,2158.69795066855,0.0,B
3,35,0.0,2349.885397527898,0.0,B
3,36,0.0,1637.1244802202004,0.0,B
3,37,0.0,2228.928889427368,0.0,B
3,38,0.0,1539.779294013543,0.0,B
3,39,0.0,2939.8028514915572,0.0,B
3,40,122.36112971825767,2016.8652702575473,0.0,AB
3,41,876.8586060190661,1052.2611274563037,0.0,AB
3,42,1853.3670081127618,0.0,0.0,A
3,43,1657.7682412503807,0.0,0.0,A
3,44,2270.3446150027316,0.0,0.0,A
3,45,0.0,986.6890711914472,757.9309934667489,BC
3,46,0.0,1472.622492299911,1476.3890423499233,BC
3,47,852.3118654074362,923.7563106975854,0.0,AB
3,48,1104.870158168502,1075.6667524840686,0.0,AB
3,49,416.99551796892445,1923.7379676267199,0.0,AB
3,50,0.0,2849.49888368673,0.0,B
3,51,0.0,2310.985961624324,0.0,B
3,52,710.3184523817961,940.9150829345568,0.0,AB
3,53,1892.8153144801804,60.82282586995875,0.0,AB
3,54,1893.107323262827,0.0,0.0,A
3,55,45.14264818450899,2278.504563207185,0.0,AB
3,56,739.7331607878714,538.8383722649246,0.0,AB
3,57,0.0,2270.943683463983,0.0,B
3,58,920.7481220644485,1811.815459955201,0.0,AB
3,59,0.0,2364.0058098983695,0.0,B
3,60,1817.3213687223479,276.2086526940105,0.0,AB
3,61,1084.6150937716009,1814.3249216990896,0.0,AB
3,62,0.0,1780.3065149046802,0.0,B
3,63,0.0,1568.3964660880665,0.0,B
3,64,0.0,1957.76247420081,0.0,B
3,65,962.7512445767608,1786.7103782587972,0.0,AB
3,66,1235.8208336967086,1043.6779991884907,0.0,AB
3,67,62.9362258371648,0.0,2047.9645012822093,AC
3,68,820.842026001794,1209.8817801038886,6.8443761654378035,ABC
3,69,991.5257442138437,430.20203482651476,0.0,AB
3,70,0.0,2080.36602890498,0.0,B
3,71,0.0,1707.7469610592925,0.0,B
3,72,0.0,2511.799676260154,0.0,B
3,73,462.12988763432963,1128.4674774622147,0.0,AB
3,74,1977.151003950143,374.6654872616976,0.0,AB
3,75,1236.5478879970046,1143.6696062100464,0.0,AB
3,76,675.3068315486918,834.2884923297095,0.0,AB
3,77,1067.122642714522,584.4019882027454,0.0,AB
3,78,1810.4082755911252,67.55709550218059,0.0,AB
3,79,0.0,1800.3776886016003,0.0,B
3,80,396.98632480177616,0.0,1672.8463920420559,AC
3,81,539.9150128174567,1876.649289488378,0.0,AB
3,82,834.5366722985887,621.1506048272562,0.0,AB
3,83,604.9796114456325,1413.621537982166,0.0,AB
3,84,0.0,1768.1586253195733,0.0,B
3,85,0.0,2183.042132373169,0.0,B
3,86,0.0,2533.5789888466643,0.0,B
3,87,0.0,2251.628395800105,0.0,B
3,88,0.0,1460.3453893889487,0.0,B
3,89,0.0,1626.69368730931,0.0,B
3,90,0.0,1263.8621034945852,0.0,B
3,91,0.0,2472.0517805642653,0.0,B
3,92,0.0,2133.4476964189835,0.0,B
3,93,0.0,1848.4119201650637,0.0,B
3,94,0.0,2125.564722188935,0.0,B
3,95,0.0,2385.040898112935,0.0,B
3,96,0.0,2027.851026841822,0.0,B
3,97,0.0,2345.7405628359666,0.0,B
3,98,0.0,2086.9319242321963,0.0,B
3,99,0.0,1778.968400454103,0.0,B
3,100,0.0,2231.2479184808017,0.0,B
3,101,0.0,2610.611682395824,0.0,B
3,102,0.0,2283.6294490303153,0.0,B
3,103,0.0,1679.4324682831561,0.0,B
3,104,0.0,2036.4752348664708,0.0,B
3,105,0.0,1464.2046355187808,0.0,B
3,106,0.0,1907.2399366129227,0.0,B
3,107,0.0,1680.286891730083,0.0,B
3,108,0.0,3127.8724644248373,0.0,B
3,109,0.0,1808.3953536010429,0.0,B
3,110,0.0,2325.5913760434787,0.0,B
3,111,0.0,2357.1762466758096,0.0,B
3,112,0.0,2059.6969344804197,0.0,B
3,113,0.0,1552.117373413867,0.0,B
3,114,0.0,2529.701012063331,0.0,B
3,115,0.0,2025.6393325587278,0.0,B
3,116,0.0,2615.2850383134264,0.0,B
3,117,475.5497420471148,1196.962171301823,0.0,AB
4,0,2016.4254440238835,0.0,0.0,A
4,1,2383.354082124372,0.0,0.0,A
4,2,2046.5492957508118,0.0,0.0,A
4,3,2620.300616703894,0.0,0.0,A
4,4,2172.4636424795895,0.0,0.0,A
4,5,1390.1432722596658,0.0,0.0,A
4,6,1519.7454550640625,0.0,0.0,A
4,7,2761.539998740235,0.0,0.0,A
4,8,2430.451318219672,0.0,0.0,A
4,9,2054.894417700021,0.0,0.0,A
4,10,2267.6365363703517,0.0,0.0,A
4,11,2173.45995756388,0.0,0.0,A
4,12,0.0,1436.2338284474913,1186.7065016251065,BC
4,13,0.0,1327.6086887793374,534.5824431418754,BC
4,14,0.0,1104.6536383587247,105.98229759257904,BC
4,15,2580.1030604676416,0.0,0.0,A
4,16,2176.151426834706,0.0,0.0,A
4,17,2179.087589853982,0.0,0.0,A
4,18,0.0,0.0,3781.2410088125944,C
4,19,0.0,0.0,1883.5556179218709,C
4,20,0.0,0.0,1846.9238343222623,C
4,21,0.0,0.0,2062.3107861895064,C
4,22,0.0,0.0,2599.277253271963,C
4,23,0.0,0.0,1710.7311319453215,C
4,24,0.0,0.0,2281.6319328669147,C
4,25,0.0,0.0,2114.364906133301,C
4,26,0.0,0.0,1913.5465263593574,C
4,27,0.0,0.0,1776.9547783124224,C
4,28,0.0,0.0,1941.1914360583435,C
4,29,1801.070309218501,0.0,0.0,A
4,30,0.0,0.0,2130.5862172290417,C
4,31,0.0,0.0,1800.2216281404508,C
4,32,0.0,352.32206961771556,1994.8993541421703,BC
4,33,0.0,0.0,2140.4132887672354,C
4,34,0.0,4.263158940529627,1935.7847365049413,BC
4,35,0.0,1143.470082382212,1174.7348716799486,BC
4,36,0.0,283.953361279602,2009.6658007953617,BC
4,37,1843.284841264618,0.0,0.0,A
4,38,0.0,153.81451874151654,2278.3242485857522,BC
4,39,0.0,1031.3686138691476,819.4589488207954,BC
4,40,0.0,423.5243371387706,1642.8217818413036,BC
4,41,0.0,850.0513643175798,1097.948859010421,BC
4,42,0.0,756.1799555224483,736.5754007537837,BC
4,43,0.0,67.05929572873711,1747.4689157745206,BC
4,44,0.0,1061.6945325360643,1417.2336964599224,BC
4,45,0.0,1081.6416635891644,1290.0313341360845,BC
4,46,0.0,728.5584752674904,1649.9471884752732,BC
4,47,0.0,573.1050251001802,1294.8097228678143,BC
4,48,0.0,369.67948658833154,2133.544953208217,BC
4,49,0.0,374.8808607598049,1712.7890658498527,BC
4,50,0.0,1360.814732732977,1042.50144223529,BC
4,51,0.0,1523.3117193389128,378.43003278131863,BC
4,52,0.0,372.64907833256694,1471.0234276500291,BC
4,53,0.0,804.5264779507553,1193.569046277689,BC
4,54,2472.3815932262005,0.0,0.0,A
4,55,0.0,0.0,2367.9952600128927,C
4,56,0.0,1455.4570323231644,415.34253336241073,BC
4,57,0.0,95.61005650603688,1827.2676472819235,BC
4,58,0.0,442.43468219667056,1112.2935581584004,BC
4,59,0.0,831.8365268479878,629.513207753302,BC
4,60,0.0,0.0,2304.0802734516574,C
4,61,0.0,0.0,2123.5445288844708,C
4,62,1490.5898021881212,0.0,0.0,A
4,63,2425.3043180499167,0.0,0.0,A
4,64,2524.712086374557,0.0,0.0,A
4,65,0.0,456.75202808445704,1323.104362010657,BC
4,66,0.0,319.7659496882007,2033.044525425425,BC
4,67,0.0,292.9744572983475,1716.6516650322765,BC
4,68,1761.6649195167092,410.66333080600214,85.76081513604584,ABC
4,69,1789.296676072721,0.0,886.4859873803541,AC
4,70,70.91363333487514,0.0,1769.2365432430545,AC
4,71,0.0,0.0,2035.1835269422554,C
4,72,0.0,2132.9698731570984,0.0,B
4,73,1578.521567260531,0.0,247.5385724316964,AC
4,74,0.0,844.8436923292963,943.4521492741976,BC
4,75,0.0,1964.8492079953999,0.0,B
4,76,0.0,1976.3668225148122,0.0,B
4,77,0.0,2180.825084988911,0.0,B
4,78,0.0,1849.0701181211627,0.0,B
4,79,0.0,1500.4741608180432,0.0,B
4,80,0.0,994.8281600062112,1100.5953952051932,BC
4,81,0.0,2173.62909506955,0.0,B
4,82,0.0,2181.127282740479,0.0,B
4,83,0.0,2294.6597539164522,0.0,B
4,84,0.0,1968.5522162305056,0.0,B
4,85,0.0,1968.8527323311946,0.0,B
4,86,0.0,2358.4237306088526,0.0,B
4,87,0.0,2225.6290621721646,0.0,B
4,88,0.0,2297.1890362240865,0.0,B
4,89,0.0,1765.2441718430166,0.0,B
4,90,0.0,1783.7210000330283,0.0,B
4,91,0.0,2334.5040235717383,0.0,B
4,92,0.0,1593.2954246708628,0.0,B
4,93,0.0,1829.5732380085722,0.0,B
4,94,0.0,1835.6052382267465,0.0,B
4,95,0.0,2059.583724921595,0.0,B
4,96,0.0,1616.016777422306,0.0,B
4,97,0.0,3021.1244046193165,0.0,B
4,98,0.0,1642.014192814062,0.0,B
4,99,0.0,1705.3224443907889,0.0,B
4,100,0.0,1827.7729129089585,0.0,B
4,101,0.0,2549.1075308555414,0.0,B
4,102,0.0,1578.4957590579406,0.0,B
4,103,0.0,2637.434689191179,0.0,B
4,104,0.0,2439.5326255037858,0.0,B
