sample_id,line_id,R1_ohm_per_km,X1_ohm_per_km
0,154,0.624561754384673,0.22410380191509172
0,155,0.6954976269252926,0.3572535649180786
0,156,0.6119743712838326,0.21720653570573625
0,157,0.4271612750253198,0.35301885730623894
0,158,0.7333377440990164,0.32859332138082226
0,159,0.7163383589654625,0.3384966269383452
0,160,0.5061293105857053,0.2681956804545581
0,161,0.535251919432982,0.18079144823082255
0,162,0.9892480271647789,0.29350873135126226
0,163,0.9328855511093705,0.34563913551446035
0,164,1.5477796577382035,0.2056111148595978
0,165,0.3032407614392253,0.2883575590771721
0,166,0.9419065998331141,0.24018138217422313
0,167,0.6964080364551991,0.3160648706742755
0,168,0.400102647196634,0.6044016833757206
0,169,0.7320489931837816,0.18487035268642285
0,170,0.6779159543886327,0.12571287135833176
0,171,0.16117025374269395,0.1594647228811437
0,172,0.6812892833759613,0.34671106949969366
1,0,0.41377587573570285,0.2891944590565974
1,1,0.7745077732890473,0.25980895916022984
1,2,1.8973259731798546,0.16359463769446464
1,3,0.8450168018603009,0.3722127386236849
1,4,0.8483437440823675,0.22148234253135912
1,5,0.9257642293837608,0.1432539192348581
1,6,0.9867643180420088,0.35170347152337944
1,7,0.9671859864396981,0.22290930607590095
1,8,0.8184406070860933,0.2111806811915304
1,9,0.7118752849049429,0.3289663857761951
1,10,0.5579365099234467,0.2921732740242763
1,11,0.25019928712911443,0.3631032497770543
1,12,0.8153031831617424,0.3494941448322292
1,13,0.7684265720464629,0.2501322555566289
1,14,0.706131754430104,0.38601884751875004
1,15,0.5820842430327521,0.3223476137234501
1,16,0.7235713050940746,0.21947991778461934
1,17,0.9254818693017489,0.11122976675317725
1,18,0.5331647577516319,0.26305730070793304
1,19,1.0959459397645464,0.12148935873334094
1,20,0.5797413295609608,0.35146428240748945
1,21,0.46677939065499513,0.2980906165980545
1,22,0.6554993640652583,0.7494651203093101
1,23,0.9272438608315092,0.2547428876771863
1,24,0.5975434665058554,0.0808074643572738
1,25,0.5404349038657071,0.35835228179987494
1,26,0.2989641187653042,0.6028298925971238
1,27,0.6665525356464131,0.33164549542325594
1,28,0.9948083763899503,0.5347334215829692
1,29,0.4046015637032959,0.49398103601028354
1,30,0.7689094544938858,0.18640717428107717
1,31,0.4397526399704865,0.2864957409378373
1,32,0.7669985138895452,0.20127975058918895
1,33,0.6587467015176871,0.20970227627175148
1,34,1.014244634636461,0.23543322488124888
1,35,0.312817859960828,0.3670160941708499
1,36,0.38821239229066995,0.5419083641468696
1,37,0.927975663090419,0.15537918348460394
1,38,0.6185052979220247,0.32271124597891654
1,39,0.47233901878108275,0.302331161490599
1,40,0.7383474384459155,0.4563821089324645
1,41,0.5209271508909219,0.2777864213395941
1,42,0.7390591089741259,0.39154157599547657
1,43,0.6343998593867585,0.23878396722154754
1,44,0.8266746927414004,0.24377678415836307
1,45,0.8007198895134497,0.2408332233819426
1,46,0.8540421239626678,0.1357910128758386
1,47,0.9130688899059759,0.2001645596209263
1,48,0.5794554101140715,0.33143970885599877
1,49,0.2681993561763454,0.2437591124896954
1,50,0.5281570070735812,0.30001135622209985
1,51,1.2221742908173419,0.32222871655253704
1,52,0.46216787007515064,0.3187600382254581
1,53,0.6736296671737978,0.32377481099061783
1,54,0.6417671960782705,0.14950275449373213
1,55,0.8542260610491041,0.38942350383397484
1,56,0.1952521784890638,0.274524414779803
1,57,1.04710354695646,0.3247723650404778
1,58,0.9282081931854541,0.28978278320273865
1,59,0.5355208872827346,0.3349233304301994
1,60,0.789864192801003,0.3319420928474339
1,61,0.17411414257924054,0.24508849900226087
1,62,0.7433479772234575,0.41121725740211423
1,63,0.14404318539135838,0.2493083575435602
1,64,0.6434164652050454,0.48515863116494196
1,65,0.2538907739609641,0.38040627029050317
1,66,0.1314101425197147,0.31301418242808254
1,67,0.1954040146425707,0.4696479664881039
1,68,1.148141391173948,0.16716579489590633
1,69,0.9003497462252994,0.28317678350153086
1,70,0.1572852724847887,0.22762748017868503
1,71,1.0063916851823909,0.2755360045400375
1,72,0.5204773099399763,0.32945461887316296
1,73,1.1227647412753219,0.3543002828207982
1,74,0.2554563941868744,0.3697271629348336
1,75,0.8759697679327563,0.26824099665163376
1,76,0.1577980608747414,0.27557307658129326
1,77,0.4543517944672044,0.6900404456632658
1,78,0.6603115368895275,0.3384983646487421
1,79,0.8208758090266732,0.3152225480833804
1,80,0.48047358589533523,0.28113781280321265
1,81,0.42671922069825513,0.22935690480525645
1,82,0.6469719438837239,0.2732504431900555
1,83,0.8113778667765317,0.07531144340262352
1,84,0.6425002498979899,0.2073824597219638
1,85,0.7150497616407248,0.2614752629324171
1,86,0.5075960796313823,0.2611260791103007
1,87,0.660550279786507,0.07584198798581149
1,88,0.7675839636166001,0.3811718043722772
1,89,0.3462989420164059,0.1260598046967712
1,90,1.0817028953203986,0.1566177415973089
1,91,0.13982821632401596,0.7531950032813118
1,92,0.7515663879812776,0.11952094579685825
1,93,0.16590816493410357,0.22169295426752705
1,94,0.5823638513303379,0.1442627902947633
1,95,0.9095871101320709,0.652232018178006
1,96,0.29120073635388066,0.12117094878390779
1,97,0.3805783718060856,0.6160978292559698
1,98,0.16691556423207476,0.1733519059471551
1,99,0.2558897997779156,0.46004518419292273
1,100,0.7198147754894828,0.15592156814302688
1,101,0.5801467442858287,0.25038577179251087
1,102,0.3529664021420749,0.4056836896279896
1,103,0.5561201802965933,0.38599327097072295
1,104,0.5443365128459193,0.4080459999013988
1,105,0.6720815353539658,0.31397754982515746
1,106,0.8910916436714952,0.35215786262168663
1,107,0.13385816201996362,0.3721957315746556
1,108,1.680501440566045,0.21796133822899022
1,109,0.7446359010914394,0.4921870954912734
1,110,0.11619734063666363,0.3242136385895673
1,111,0.2581198663670733,0.1137662986888894
1,112,0.4789719391493916,0.3500931124991388
1,113,0.6309388031586772,0.24134509215815467
1,114,0.6446663101728187,0.2360026026441488
1,115,0.6528181932612775,0.27303183547943016
1,116,0.9949354929182536,0.1513747753579399
1,117,0.9354542816451611,0.3145325039508294
1,118,0.6209767978962742,0.4806658802901878
1,119,0.6512393447321292,0.3292257210983454
1,120,0.815171340763957,0.5454730053717507
1,121,0.8367925996424644,0.33973715660688764
1,122,0.8289644632522422,0.2672958029884221
1,123,0.809954752193487,0.23228943559653722
1,124,0.79785522762806,0.23723867587733802
1,125,0.699748342539264,0.3686863047081144
1,126,0.9007431475477835,0.1524824303955502
1,127,0.539332785067337,0.08156002548560086
1,128,0.8094574907453718,0.27419445786725943
1,129,0.634451256348676,0.32605374049161623
1,130,0.8916036404093387,0.3550555400829608
1,131,0.8241211612893261,0.3359411571417111
1,132,0.8746653111108521,0.15389610630497574
1,133,0.6066686396284842,0.25204841931478505
1,134,0.6680206480163363,0.33151560241265954
1,135,0.2863527137387378,0.33273558781801804
1,136,0.2405238693538345,0.31281680655312916
1,137,0.6718778370523352,0.2851305028364652
1,138,0.423256952232402,0.2808490409434805
1,139,0.12765659168684737,0.5027948945898575
1,140,0.6810085635004206,0.2551787394229361
1,141,1.0386656616485805,0.19611728101638445
1,142,1.0123559986175408,0.2878037213571425
1,143,0.7412608574162922,0.20173613839595408
1,144,0.41408122768277594,0.312405675996704
1,145,0.21517108642390173,0.13954979310518956
1,146,0.7444725259966292,0.09936708667018222
1,147,0.2491190075542134,0.28805799690299705
1,148,0.1477436112025729,0.3308480828611131
1,149,0.9707260656386241,0.2541489423942521
1,150,0.6173497520781647,0.156742873089767
1,151,0.21397909935381815,0.3804315918619657
1,152,0.7036206121218495,0.05434318072078414
1,153,0.8227631361370407,0.5499392566068337
1,154,1.1161241814028362,0.28252519646204644
1,155,0.5773909536252037,0.4963353866087843
1,156,1.0384839762908502,0.5613443757004918
1,157,1.119484818377919,0.15565886448002528
1,158,1.0376467413465076,0.3063013727437519
1,159,0.922323160971224,0.30167224003109644
1,160,0.41176843146052233,0.03845726874498079
1,161,0.5316389574416959,0.17947044537272538
1,162,0.6734164941215262,0.10136978239023141
1,163,1.1886604052664682,0.2767200937928994
1,164,0.5241049333831164,0.11810855187758856
1,165,0.952289367598167,0.21315562172704183
1,166,0.6810116272527001,0.30794773867533665
1,167,0.71243864011624,0.21334967351166717
1,168,0.387278272141409,0.20143946205562024
1,169,0.6568587629045057,0.5019868418367917
1,170,0.8288386480982302,0.38295586729466813
1,171,0.2964336362017244,0.2433935943299796
1,172,0.22495101616784724,0.240956832358141
2,0,0.5968356988161773,0.21633207204261207
2,1,0.9992658035388464,0.16744106513791493
2,2,0.1613865713973363,0.42558873983552925
2,3,1.0141216715254688,0.10646581261334619
2,4,1.5297911781868947,0.24891215193540508
2,5,1.1310798171782503,0.15305733059196613
2,6,0.3804265928010619,0.19299901775223532
2,7,0.5429144131270416,0.30412965208284604
2,8,0.627097283450594,0.10400626686104508
2,9,0.9451747907332096,0.23467202946615187
2,10,0.7297130090586361,0.17344344005712098
2,11,0.8787224195162011,0.5614783312913217
2,12,0.17162455575607372,0.5506611730046757
2,13,0.8574867743635678,0.38047406204117334
2,14,1.0231875383159168,0.4413622036577115
2,15,0.639943239540299,0.2308449950670056
2,16,0.9778525993168972,0.31569573271560153
2,17,0.5761983981785969,0.3162244665321788
2,18,0.5450697432057562,0.2442507896811651
2,19,0.5307846343573212,0.31153680749567914
2,20,0.7936847271673392,0.3033426499113638
2,21,0.5044249931920645,0.21929184185429287
2,22,0.7262355673351716,0.17540426181226385
2,23,0.8727762337307832,0.5007689867569386
2,24,0.9238668581910124,0.2381671076809008
2,25,0.22611601630978154,0.2866025568133713
2,26,0.2192538454533834,0.3855948471258437
2,27,0.45992447201554737,0.3016803945246507
2,28,0.844066461401259,0.1441003677365907
2,29,0.2788871474228388,0.4864563691147556
2,30,0.6504575014586726,0.5513500811562981
2,31,0.2214600052202487,0.06098365204282918
2,32,0.47856172468139846,0.20891655315231022
2,33,0.24632973763016452,0.21919689371424875
2,34,0.6342022890491552,0.6172237538384407
2,35,0.742072360456808,0.40609669379583707
2,36,0.8261559009295314,0.2565229527094476
2,37,0.18858958403807152,0.20844260819440588
2,38,1.146849428002739,0.4120472982558006
2,39,1.0055587470112852,0.26629232143630405
2,40,0.7189483101895123,0.20741270484326807
2,41,0.8138345092223602,0.3436369715370878
2,42,0.695447362836841,0.27896502658016925
2,43,0.7669837855762849,0.5346655490315732
2,44,0.48500946629993424,0.3137854997691679
2,45,0.9011551864003439,0.290206859456299
2,46,0.2295390993899339,0.20704597447803325
2,47,1.0396795959683962,0.37015086167406236
2,48,0.8633469727252272,0.19476540290052569
2,49,0.5523312066437474,0.3964241064377098
2,50,1.2785702056128752,0.35910178791128855
2,51,0.7157081823257553,0.23334081442496646
2,52,0.44578874975963545,0.2674363705061291
2,53,0.7425215027854876,0.3272260302607701
2,54,0.23834414990124855,0.4382248696019078
2,55,0.5915246658012587,0.38650144109887663
2,56,0.7308761905473816,0.29326120794618665
2,57,0.16805659016992616,0.14772019767355563
2,58,0.25421278457312235,0.32637021601775945
2,59,0.4059757288731795,0.41594202902124394
2,60,0.6618962164820538,0.2903330553669238
2,61,0.9692676041739934,0.3702833592520759
2,62,0.30257722362127576,0.46634806919068045
2,63,0.9719653053206645,0.535128886848688
2,64,0.26426092824075315,0.16970589972593214
2,65,0.23068285567651842,0.3279789089463486
2,66,0.3532441737031295,0.20317163707455446
2,67,0.3943566044955867,0.17358381707910428
2,68,0.8572778165095636,0.13285377688258368
2,69,0.6514858824219845,0.10071729863553178
2,70,1.1386863732968802,0.08790142408407131
2,71,0.1655321220272015,0.32014341628343185
2,72,0.21221650518736185,0.17099240087944384
2,73,0.9928571884695555,0.2916199941822053
2,74,0.7044434734349567,0.41686622326585915
2,75,0.6318164032400108,0.2954271234218025
2,76,0.42714313032337026,0.2304229152571535
2,77,0.19442925130791616,0.2933902736459001
2,78,0.5581747397416332,0.21007509701331287
2,79,0.6035627955566263,0.21516567438314468
2,80,0.6212257813153342,0.34937316584491507
2,81,1.0878202333695852,0.33012788392838344
2,82,0.1234985227144591,0.47780022868117356
2,83,0.7864080997782222,0.09543206475437996
2,84,0.9588544988490062,0.4704083700019355
2,85,0.7982379558784988,0.5006109558171901
2,86,0.49220495613504484,0.35382719076169344
2,87,1.0594758465459349,0.2585321424308575
2,88,0.4041207966222514,0.24734151511528812
2,89,0.6291294451288428,0.19028544276229004
2,90,1.3644886639860903,0.18139101416324147
2,91,0.14745701880322687,0.43852170682010194
2,92,0.38503773426150756,0.25539433073403267
2,93,0.7428996963012182,0.3005792349969949
2,94,0.5101966062656055,0.4989512987431531
2,95,0.19583061768530716,0.2648289732998626
2,96,0.21113239910004178,0.5766176669058393
2,97,0.22876502335599821,0.31428479046796676
2,98,0.6263994164518562,0.3344258653551467
2,99,1.0172896016522002,0.2923872720610975
2,100,0.22143811790820017,0.3121058701534517
2,101,0.26123832816474535,0.2271625468960381
2,102,0.2535187819857189,0.4060604008164385
2,103,0.13843254777035557,0.3480559008791183
2,104,0.5941529303499051,0.3768254339185037
2,105,0.19707512591420276,0.40101077544307706
2,106,0.816582503999903,0.2727155663195149
2,107,1.10185381109404,0.41905545636136116
2,108,0.2133715101234323,0.15459893415662895
2,109,0.7615642396774364,0.18443865612110735
2,110,0.6470693734089749,0.16850499482536252
2,111,0.16794081697363838,0.5418000135879903
2,112,1.0791399088527056,0.2842162953203226
2,113,0.4600342245896518,0.35124499820250116
2,114,0.6423082054978645,0.38252723794939525
2,115,0.7082938885070843,0.5561445217374502
2,116,0.17095015198063518,0.0841361825872368
2,117,0.5360719412031322,0.1279904210843292
2,118,0.6821193860893002,0.33560435312434
2,119,0.2621449732063596,0.2943990802882269
2,120,0.2332284083687969,0.22332720055231547
2,121,0.5757521393835008,0.2767849140979523
2,122,0.5741123926021814,0.1840413430678337
2,123,0.8503863919679663,0.178534165115699
2,124,0.6326603724166809,0.30323427671484526
2,125,0.8485042259505563,0.23124028582985726
2,126,1.0242196225069329,0.1649573525958583
2,127,1.3188552698432148,0.18749425988493654
2,128,0.5706461956158895,0.30695020132799045
2,129,0.8360633456323795,0.24769113225863448
2,130,0.6992872149294276,0.10551662656103945
2,131,0.4848845529347422,0.32029006795133924
2,132,0.17993979553083922,0.10226292684334873
2,133,0.5418804934313894,0.21576457180957773
2,134,1.0788364964757806,0.13746891598415434
2,135,0.20262820841024134,0.5180507616389618
2,136,0.6390623672930538,0.20322043530033793
2,137,0.6058729999545857,0.14331221555594262
2,138,0.7784333464854234,0.061210476068451446
2,139,0.5173511345875424,0.3043561782109597
2,140,0.23483313538688552,0.16565534372410015
2,141,0.3827904714200021,0.5805277298931536
2,142,0.491911254462426,0.4606169511089755
2,143,0.9583699662944505,0.15004976263238573
2,144,0.4561442080961875,0.3075443138544615
2,145,0.33259793908278373,0.1026533975827543
2,146,0.9234632773055078,0.24548596252737376
2,147,0.7571268571242536,0.23826439996854903
2,148,0.9326559291386747,0.1490185846342259
2,149,0.47103655082139256,0.2521582094480592
2,150,0.7409505715236128,0.6665216698101221
2,151,0.4442381748832507,0.2492084031145584
2,152,0.4125516893306462,0.24487915054133205
2,153,0.3557116187193349,0.3577497826260748
2,154,0.6616906658393695,0.16247346655061554
2,155,0.5042520880762257,0.558078802509603
2,156,1.4978906091454653,0.7193860824360587
2,157,0.3779154579328542,0.36735426799739046
2,158,1.1411162554267218,0.44211952224757795
2,159,1.1548196585251742,0.24110415795481777
2,160,1.1316895143059824,0.4021043875790197
2,161,0.7052580028532619,0.2488889946868805
2,162,1.0341938668538748,0.10447976563841369
2,163,0.5734403061436627,0.38898955746484465
2,164,0.796335764156432,0.16916118929525928
2,165,0.5362565627631711,0.21214503346244062
2,166,0.2251219637985673,0.21015076000930205
2,167,0.7248555879165497,0.22970230223378843
2,168,0.4761730605472066,0.4926530756012551
2,169,0.9797264140150682,0.35847713402923803
2,170,0.5876204439413318,0.6590553787005334
2,171,0.6822771110409976,0.5738652887452774
2,172,0.8864974113011915,0.5250516580318741
3,0,0.5330406533579524,0.17483028957638252
3,1,0.7326791146913728,0.17391161244136566
3,2,0.5428401158895709,0.41764194848326347
3,3,1.2541733771099786,0.31174520762496644
3,4,0.6499966009969469,0.45782698179634385
3,5,0.8569257649286571,0.0846377313140921
3,6,0.3935838098253947,0.2206683638741577
3,7,0.43170914604192884,0.12606687205918252
3,8,1.0278594315690701,0.2915342436397143
3,9,0.40994055554234815,0.15717197219466908
3,10,0.38821603941215266,0.25252710157569774
3,11,0.777416173757051,0.12367140947013452
3,12,0.44956245083036606,0.3715091599963851
3,13,0.6597996704202823,0.17288578774451555
3,14,0.9446396961494651,0.4300016880390736
3,15,0.6494982554977041,0.21777235112342622
3,16,0.7292290370459014,0.15974821734203828
3,17,0.15009558688689956,0.2888696617571023
3,18,0.6845931250149592,0.563372634608932
3,19,0.5480680430568396,0.2130553324777776
3,20,0.7415542649016296,0.3585394331851274
3,21,0.7058646440413355,0.1532805295651191
3,22,1.1393935178547139,0.18238286775598497
3,23,0.558195936495535,0.7577318440433202
3,24,1.2266754933806743,0.19823664142049227
3,25,0.872471896190215,0.5204301101810945
3,26,0.45401128710942085,0.18804065440421064
3,27,0.8848739503359767,0.1813865580993633
3,28,0.6336886868979072,0.39108161128656516
3,29,0.6400022358676525,0.27855388624544575
3,30,0.7375084632765379,0.17785659592282912
3,31,1.0858137747703436,0.46074127669857007
3,32,0.22016577893050257,0.29133595898799847
3,33,0.21901512842940735,0.19569067731358844
3,34,0.1478408794638312,0.40498340737254473
3,35,0.7682719696942609,0.39861105173694217
3,36,0.9417585250423325,0.3424475817967154
3,37,0.19549511773517755,0.3417371758570723
3,38,0.5523290969584099,0.3413279329629334
3,39,0.7583617624150866,0.21717048081067436
3,40,0.8261610118382431,0.2776689341397495
3,41,1.333526666193959,0.14836607068149096
3,42,0.20361762492025354,0.3005637734778812
3,43,0.11833450211640635,0.19355606356937477
3,44,0.579083276425048,0.24063527446766975
3,45,0.3797936132424305,0.07881341153106572
3,46,0.3567185028402097,0.12389664791232599
3,47,0.5038870280634157,0.3630182764945204
3,48,0.7548304240857067,0.2418175379072636
3,49,0.7699429316181183,0.40064790225965435
3,50,1.000561318474537,0.2346229814937814
3,51,0.48305780634621076,0.13828053717922345
3,52,0.8059622392282787,0.07267893287236118
3,53,0.3305570687881979,0.2559208647344662
3,54,0.9843313524123065,0.6631234241400239
3,55,1.3024403742698298,0.44328058269681764
3,56,0.6398659714686676,0.2919363638702152
3,57,0.7816246909474722,0.4552507856758311
3,58,0.6391277768258642,0.23580634825746175
3,59,0.5257314573323074,0.22540748125430654
3,60,0.19443935415816596,0.3560860141350339
3,61,0.5660490542417865,0.33370454340642974
3,62,0.47028467198425206,0.36539614378775925
3,63,0.5236813642197369,0.24350588776801557
3,64,0.29041543824386895,0.22329651956358892
3,65,0.7981585986446372,0.5986517530038749
3,66,0.6652556410290043,0.08498045919825886
3,67,0.16650381330741437,0.21585177882703754
3,68,0.6292644209146675,0.1807209070744429
3,69,0.20272680885119906,0.2563669136251071
3,70,0.4687145698508285,0.5214997854087279
3,71,0.7916905111473147,0.302961755502858
3,72,0.13300311329500655,0.23962442762219419
3,73,0.19376940921547947,0.1251025693550117
3,74,0.5459385697025778,0.2983291261303233
3,75,0.5963459733107821,0.3903943397575344
3,76,0.7490172539142098,0.3616298315234674
3,77,0.2970278905152851,0.14320849767807742
3,78,0.20869354829564643,0.24613979818111245
3,79,0.2017103177348377,0.36206766876536944
3,80,0.5205095383667332,0.23018121610619388
3,81,0.954663669740258,0.20751534129413796
3,82,0.16999069578602718,0.15237925036407443
3,83,0.7291856796234768,0.6400387941189702
3,84,0.7145995871573343,0.36682602314670676
3,85,1.1269409715950542,0.34214293464731893
3,86,1.0119518971243493,0.1826078939595346
3,87,0.5007694131905215,0.29836305139803976
3,88,0.8242670225055426,0.3594707977193291
3,89,1.08134235917697,0.26285164931829613
3,90,0.46392163863416436,0.15521394207891137
3,91,0.8881904849999916,0.39662917824117294
3,92,0.7356707748065214,0.22149897378989494
3,93,0.8168141646796651,0.6453850874724395
3,94,0.6508713585551853,0.415650420551415
3,95,0.21635750209738694,0.1359132630520433
3,96,0.5426690172806754,0.28650129940189223
3,97,0.24363426480720637,0.18883222793818466
3,98,0.65790751927836,0.24867096668004873
3,99,0.09013722982946931,0.23415054285764694
3,100,0.1589110373622985,0.3106354051764723
3,101,0.7961783099453437,0.19766019721420633
3,102,0.31283559976989495,0.3297512995996839
3,103,0.20520164250517084,0.4826351431668703
3,104,0.16954215531364245,0.3244870584077369
3,105,0.21398942779689764,0.23378244575458254
3,106,0.2905889094222079,0.33131154531960966
3,107,0.7294818917858803,0.1358557847275516
3,108,0.6203679767111137,0.2519025515937762
3,109,0.8394838324110582,0.20658342304499333
3,110,1.1855153082503809,0.39057523609339334
3,111,0.20320235950779167,0.5835906452985242
3,112,0.907348408639973,0.43265799073619765
3,113,0.5181491051452275,0.3561574189737167
3,114,0.9574186595499202,0.11572478585744608
3,115,0.4649498225590131,0.2448775050035954
3,116,1.013705756630758,0.18075542286590496
3,117,0.18539670062553343,0.24037890860913594
