sample_id,bus_id,CAIDI_DIC
1,51,0.0
1,52,0.0
1,53,2.23998955711303
1,54,3.037543910744097
1,55,5.741473833259742
1,56,5.918445215308112
1,57,5.865055744365162
1,58,0.0
1,59,1.400607406961181
1,60,2.4939812833947177
1,61,2.1523998611494473
1,62,1.9201377771615222
1,63,10.282015898272379
1,64,0.23012269029301147
1,65,3.0649900204616194
1,66,11.023638351027879
1,67,0.0
1,68,0.0
1,69,4.235357401074499
1,70,1.7780408150729299
1,71,4.655866840430851
1,72,0.0
1,73,3.9137564657566766
1,74,0.0
1,75,0.0
1,76,0.0
1,77,0.0
1,78,5.689725800848386
1,79,3.4175981458941966
1,80,3.8759895378122953
1,81,3.9443253765852946
1,82,9.258425280050668
1,83,0.0
1,84,4.92413175461199
1,85,0.0
1,86,0.0
1,87,11.368687743340207
1,88,0.0
1,89,5.670086207566509
1,90,6.315141490058346
1,91,8.072178562896099
1,92,0.0
1,93,2.789064229530662
1,94,0.0
1,95,3.3764607185621163
1,96,0.0
1,97,2.861161925744101
1,98,6.866343024330047
1,99,4.46356813158362
1,100,0.0
1,101,0.0
1,102,0.0
1,103,0.0
1,104,0.0
1,105,0.0
1,106,0.0
1,107,3.622286260548627
1,108,2.7911311387439133
1,109,0.0
1,110,3.1668891350221924
1,111,2.3972416360563855
1,112,0.0
1,113,0.0
1,114,0.0
1,115,3.7133845531317835
1,116,6.149850729999045
1,117,3.0317549421845333
2,0,7.8548260442282425
2,1,1.2787381841243874
2,2,3.562375954797484
2,3,3.904853807248684
2,4,0.0
2,5,2.330024258658221
2,6,3.525833516402769
2,7,0.0
2,8,0.0
2,9,2.581992864263314
2,10,1.8653838242012455
2,11,3.35597305782489
2,12,2.7210094283942023
2,13,1.4438986924245008
2,14,6.713274401756371
2,15,6.541033274482447
2,16,7.3365827142190705
2,17,0.0
2,18,6.729436299694296
2,19,0.0
2,20,0.0
2,21,2.808706354348023
2,22,11.860298021291465
2,23,0.0
2,24,0.0
2,25,0.0
2,26,0.0
2,27,0.0
2,28,7.667121074279848
2,29,0.0
2,30,0.0
2,31,2.9536308538487983
2,32,0.0
2,33,8.62742662211394
2,34,0.0
2,35,6.926411475633023
2,36,1.3739514048199384
2,37,0.0
2,38,1.4100290243251892
2,39,0.0
2,40,2.7693573975342334
2,41,0.0
2,42,0.0
2,43,7.93929615010114
2,44,4.6282982965856725
2,45,0.0
2,46,2.7732136091284807
2,47,0.0
2,48,5.125312729475355
2,49,0.0
2,50,5.409705945773058
2,51,5.594774854790222
2,52,4.953183231950515
2,53,0.0
2,54,4.325218823497595
2,55,8.171920513148095
2,56,0.9623191309016308
2,57,0.0
2,58,4.95070981576951
2,59,0.0
2,60,0.0
2,61,0.0
2,62,5.3963081204052274
2,63,2.6568716504082825
2,64,0.0
2,65,1.9524917719266632
2,66,0.0
2,67,0.0
2,68,0.0
2,69,10.420018316908127
2,70,7.576819143530908
2,71,0.0
2,72,0.0
2,73,0.7331315855985879
2,74,0.0
2,75,0.0
2,76,0.0
2,77,3.0296375052053763
2,78,0.0
2,79,0.03478120950671186
2,80,1.3117193405716914
2,81,1.2307570703490902
2,82,1.6629889333768275
2,83,2.301234285519672
2,84,4.829095814000149
2,85,6.434442239800906
2,86,0.0
2,87,12.959061030531204
2,88,0.0
2,89,0.0
2,90,4.235293360185382
2,91,0.0
2,92,0.0
2,93,8.181950738320323
2,94,0.0
2,95,3.741870846387902
2,96,3.3017733106415785
2,97,0.0
2,98,0.0
2,99,8.836182208225981
2,100,0.0
2,101,0.0
2,102,0.0
2,103,0.0
2,104,0.0
2,105,0.0
2,106,0.0
2,107,3.3837621938661355
2,108,2.758389225617076
2,109,0.0
2,110,0.6330577265674044
2,111,2.273196442740644
2,112,0.0
2,113,0.0
2,114,8.52965388528539
2,115,3.667050013780833
2,116,7.240435275146351
2,117,0.0
3,0,4.657256895949915
3,1,4.359548738669854
3,2,1.7299121898698184
3,3,2.063221436562207
3,4,0.0
3,5,4.022620928475178
3,6,3.1600129969607726
3,7,0.0
3,8,0.0
3,9,1.2682044906023633
3,10,5.446263326807665
3,11,4.093372070035236
3,12,4.277582044494011
3,13,4.012915123784779
3,14,0.0
3,15,0.0
3,16,11.312181744925079
3,17,0.0
3,18,0.0
3,19,0.0
3,20,0.0
3,21,4.147989649734748
3,22,0.0
3,23,4.659450506098534
3,24,5.827017169401147
3,25,0.0
3,26,0.0
3,27,0.0
3,28,5.066921068656441
3,29,0.0
3,30,3.3409130845995727
3,31,0.0
3,32,7.677740883471711
3,33,0.0
3,34,0.0
3,35,0.0
3,36,0.0
3,37,6.014052219868705
3,38,0.0
3,39,3.531732136004071
3,40,2.030623671301943
3,41,6.635263846017819
3,42,0.0
3,43,6.38574025386348
3,44,0.0
3,45,0.0
3,46,6.455070828691788
3,47,2.012958650149491
3,48,4.200860082813398
3,49,1.3645536265218952
3,50,0.0
3,51,3.998791007965086
3,52,0.3227286373717707
3,53,0.0
3,54,8.951346965888236
3,55,0.0
3,56,17.013002571694393
3,57,0.0
3,58,0.0
3,59,6.508058403834308
3,60,3.239276097547212
3,61,0.0
3,62,0.0
3,63,1.88111674730899
3,64,0.0
3,65,1.702033910126299
3,66,6.361911882875353
3,67,0.0
3,68,17.999647142642225
3,69,4.365636962650633
3,70,0.0
3,71,4.1736756550964005
3,72,0.0
3,73,0.0
3,74,0.0
3,75,0.0
3,76,0.0
3,77,0.0
3,78,7.339501265550977
3,79,3.7785494579774546
3,80,0.0
3,81,0.0
3,82,6.988872775166202
3,83,0.0
3,84,0.0
3,85,11.760982668150277
3,86,0.0
3,87,0.0
3,88,0.0
3,89,0.0
3,90,0.0
3,91,0.0
3,92,0.0
3,93,4.623026507343683
3,94,0.0
3,95,0.0
3,96,0.0
3,97,6.798725424753887
3,98,0.0
3,99,4.431425354021782
3,100,0.0
3,101,0.0
3,102,0.0
3,103,0.0
3,104,7.400395298458404
3,105,0.0
3,106,0.9124564227132934
3,107,1.2677156580030706
3,108,5.818309307557812
3,109,0.0
3,110,2.1419774192979015
3,111,1.8949998445401857
3,112,0.0
3,113,0.0
3,114,0.0
3,115,0.5905027694139382
3,116,2.8480350917241806
3,117,1.4956467250213867
4,0,2.564951929182457
4,1,1.7187189735473527
4,2,3.393315523175906
4,3,2.8884323847704154
4,4,0.0
4,5,2.9877735275467505
4,6,3.380412953370288
4,7,0.0
4,8,0.0
4,9,1.3738851625031265
4,10,4.617143002123612
4,11,3.5887141484404554
4,12,3.5351997074767687
4,13,2.3481737653951766
4,14,0.0
4,15,1.1212735280466057
4,16,0.0
4,17,0.0
4,18,0.0
4,19,6.390004266214499
4,20,4.622282069167867
4,21,2.2834300339240716
4,22,6.07633976481963
4,23,0.0
4,24,5.91874044108677
4,25,0.0
4,26,0.0
4,27,0.0
4,28,0.0
4,29,5.220785357459277
4,30,0.0
4,31,0.0
4,32,0.0
4,33,0.0
4,34,0.0
4,35,0.0
4,36,2.0203417566534587
4,37,0.0
4,38,1.7849768963408619
4,39,0.7178602812408541
4,40,3.4845098101288037
4,41,0.0
4,42,0.0
4,43,3.3549703120277696
4,44,1.297333850080547
4,45,1.1879829725658357
4,46,2.4451073096489258
4,47,0.0
4,48,5.237010959964701
4,49,1.9005036271693034
4,50,3.133704453915312
4,51,0.0
4,52,8.96645812061331
4,53,2.8340878505320344
4,54,0.0
4,55,6.926412976835305
4,56,8.504706039420192
4,57,4.661550691413267
4,58,14.838115278303055
4,59,0.0
4,60,2.4333476158832155
4,61,7.991538228090231
4,62,0.0
4,63,5.253933860645908
4,64,2.565284553850956
4,65,4.8281804309496374
4,66,5.954372104480673
4,67,0.0
4,68,10.484508585627093
4,69,2.8536964299676746
4,70,5.556210864086876
4,71,0.0
4,72,1.0591191076433175
4,73,0.0
4,74,5.733878126356762
4,75,0.0
4,76,0.34604158703334936
4,77,0.0
4,78,1.1048411219871934
4,79,0.0
4,80,3.1499188053590124
4,81,0.0
4,82,3.7903853275629102
4,83,0.0
4,84,7.371203781684915
4,85,0.0
4,86,0.0
4,87,11.087439046437801
4,88,0.0
4,89,0.0
4,90,7.126994119581015
4,91,0.0
4,92,0.0
4,93,5.4072784640290115
4,94,1.6206015255114263
4,95,2.1575048066109352
4,96,0.0
4,97,11.13847649761015
4,98,10.516905663259868
4,99,6.004649223559887
4,100,0.0
4,101,0.0
4,102,0.0
4,103,0.0
4,104,0.0
4,105,0.0
4,106,0.0
4,107,3.3418291841568086
4,108,6.162366713254772
4,109,7.338500028592656
4,110,1.0868056083610749
4,111,4.8305233459939165
4,112,0.0
4,113,0.0
4,114,0.0
4,115,5.135110454716038
4,116,3.3034374223843215
4,117,2.648211313797893
5,0,3.1904527738731203
5,1,1.1062007542675345
5,2,3.943409318029124
5,3,1.358909716781686
5,4,5.545210963760962
5,5,2.3841234886877714
5,6,2.3427291288597125
5,7,0.0
5,8,6.951157022201159
5,9,2.11802106021454
5,10,1.5747564416068998
5,11,4.446044342870946
5,12,5.659016611485962
5,13,2.6324659684456466
5,14,5.107877705276903
5,15,2.4671697801934878
5,16,0.0
5,17,0.0
5,18,0.0
5,19,0.0
5,20,7.997516547026612
5,21,9.069246783795826
5,22,4.312996899109856
5,23,1.523861268888612
5,24,3.6286604189218727
5,25,0.0
5,26,0.0
5,27,0.0
5,28,0.0
5,29,0.0
5,30,0.0
5,31,4.942671888553516
5,32,0.0
5,33,0.0
5,34,0.0
5,35,0.0
5,36,2.8164288391299386
5,37,9.198227745059496
5,38,1.1457803295665858
5,39,3.4391181462427562
5,40,5.174250352165824
5,41,0.0
5,42,3.9186220338472317
5,43,0.0
5,44,0.8775410076806494
5,45,0.0
5,46,0.0
5,47,6.61160116859807
5,48,0.0
5,49,2.4535547501331614
5,50,0.0
5,51,6.774364771097108
5,52,2.0471367206772575
5,53,0.0
5,54,6.23735686691645
5,55,0.0
5,56,0.0
5,57,0.0
5,58,8.235545431710852
5,59,2.1914085708614954
5,60,0.0
5,61,2.2929258170885016
5,62,0.0
5,63,10.041413768818334
5,64,5.942363596384022
5,65,0.0
5,66,0.0
5,67,0.0
5,68,0.0
5,69,0.0
5,70,0.9514476707755103
5,71,0.0
5,72,0.0
5,73,2.165943340777965
5,74,2.2071565314138537
5,75,0.0
5,76,0.0
5,77,0.0
5,78,1.2548686321860694
5,79,0.0
5,80,4.2569583377343685
5,81,0.0
5,82,1.931540356364849
5,83,0.90592849468197
5,84,0.0
5,85,0.0
5,86,0.0
5,87,6.82243757741529
5,88,10.995352122220293
5,89,0.0
5,90,9.384099982029772
5,91,0.0
5,92,0.0
5,93,0.0
5,94,0.0
5,95,0.0
5,96,2.9833296798730653
5,97,3.4941032768534153
5,98,4.997698580766244
5,99,4.305098673675571
5,100,0.0
5,101,10.551951328796795
5,102,0.0
5,103,0.0
5,104,4.27786769870915
5,105,0.0
5,106,0.0
5,107,1.1912757067157465
5,108,3.1181120454065328
5,109,0.0
5,110,4.218923957733412
5,111,1.7169823356421396
5,112,0.0
5,113,0.0
5,114,0.0
5,115,0.0
5,116,1.9114115958157252
5,117,0.0
6,0,3.5390739434273746
6,1,5.131172763627258
6,2,1.7584612387652407
6,3,6.638088324244487
6,4,3.4080499131251107
6,5,3.280648929296887
6,6,7.242431938527537
6,7,0.0
6,8,0.0
6,9,3.748279661462864
6,10,1.5117075944314233
6,11,0.4879023905611222
6,12,2.6893866459619575
6,13,1.26255359010082
6,14,0.0
6,15,0.0
6,16,0.0
6,17,0.0
6,18,0.0
6,19,7.806720593300339
6,20,0.0
6,21,1.4276720487525612
6,22,0.0
6,23,3.149396083573718
6,24,0.0
6,25,0.0
6,26,0.0
6,27,0.0
6,28,0.0
6,29,0.0
6,30,0.0
6,31,0.0
6,32,0.0
6,33,0.0
6,34,0.0
6,35,2.9024020466477465
6,36,0.0
6,37,4.601255443938901
6,38,0.0
6,39,0.7960364674721857
6,40,0.0
6,41,0.0
6,42,0.4876502651592179
6,43,0.0
6,44,0.0
6,45,4.045667752645516
6,46,0.0
6,47,0.0
6,48,5.478677057204249
6,49,1.8191334606586338
6,50,0.0
6,51,0.0
6,52,0.0
6,53,0.0
6,54,2.944648519605027
6,55,4.127978230405904
6,56,10.261227448211335
6,57,0.0
6,58,0.0
6,59,4.397340287725488
6,60,5.620061087880191
6,61,3.0938299100070443
6,62,0.0
6,63,2.8638352504577784
6,64,0.0
6,65,0.0
6,66,0.0
6,67,7.932729454194495
6,68,0.0
6,69,0.0
6,70,0.0
6,71,9.998699656816804
6,72,7.232772267375011
6,73,1.7316710314359678
6,74,0.0
6,75,0.0
6,76,0.3301302819106017
6,77,2.4541474011262454
6,78,7.088340625596315
6,79,0.0
6,80,2.1992177965068116
6,81,2.596680269574435
6,82,7.12812015248255
6,83,0.0
6,84,0.0
6,85,11.26147898390171
6,86,6.714451526811929
6,87,0.0
6,88,0.0
6,89,0.0
6,90,0.0
6,91,0.0
6,92,0.0
6,93,0.0
6,94,0.0
6,95,3.635259700314275
6,96,0.5222556886372058
6,97,1.0482562941538722
6,98,3.5498013962939825
6,99,3.968994449635034
6,100,0.0
6,101,3.6699775720699344
6,102,0.0
6,103,0.0
6,104,8.36875542239923
6,105,9.648362400572305
6,106,0.0
6,107,1.387991388798419
6,108,1.247637641277535
6,109,0.0
6,110,0.9417965054298217
6,111,2.333590931863424
6,112,0.0
6,113,10.501408985536967
6,114,8.95071214153986
6,115,0.8725282828747645
6,116,2.3300183342362137
6,117,6.156604319951147
7,0,2.7984624570087857
7,1,4.266080199231934
7,2,5.874655095953527
7,3,3.1244943925302238
7,4,0.0
7,5,3.0577323883705416
7,6,0.8614033289013552
7,7,0.0
7,8,0.8268142478616283
7,9,4.690048118474339
7,10,3.576203298304651
7,11,2.237443847599852
7,12,1.9393681378018102
7,13,3.6238879807069937
7,14,0.0
7,15,0.0
7,16,0.0
7,17,0.0
7,18,10.01143900138441
7,19,0.0
7,20,8.786655759151113
7,21,2.2455696276111934
7,22,0.0
7,23,0.0
7,24,0.0
7,25,0.0
7,26,0.0
7,27,10.256167954727436
7,28,0.0
7,29,4.988829321787162
7,30,0.0
7,31,0.0
7,32,0.0
7,33,0.0
7,34,14.63243481147227
7,35,0.0
7,36,0.0
7,37,0.0
7,38,0.0
7,39,0.0
7,40,8.866365964171944
7,41,0.0
7,42,5.802539882211067
7,43,0.0
7,44,1.9156096936956664
7,45,0.9391423865947482
7,46,12.82335743592891
7,47,0.0
7,48,0.0
7,49,1.8893193421744299
7,50,5.416859343083549
7,51,0.0
7,52,0.0
7,53,3.020357491264445
7,54,9.765155750986835
7,55,0.0
7,56,0.0
7,57,3.9520903996868655
7,58,0.0
7,59,0.0
7,60,0.0
7,61,0.0
7,62,4.610181873695771
7,63,10.00788126578451
7,64,7.91465608239863
7,65,4.051791305980464
7,66,0.0
7,67,2.0789568703740877
7,68,27.677984537548316
7,69,0.0
7,70,0.0
7,71,0.0
7,72,4.039279809045551
7,73,0.0
7,74,0.0
7,75,1.5682550671413142
7,76,4.270375195964592
7,77,0.0
7,78,0.0
7,79,1.676153737571352
7,80,0.0
7,81,0.0
7,82,1.8035205424900502
7,83,3.8761899998296
7,84,0.0
7,85,0.0
7,86,10.171602565507444
7,87,0.0
7,88,0.0
7,89,0.0
7,90,0.0
7,91,0.0
7,92,0.0
7,93,0.0
7,94,0.5101259405001101
7,95,4.7172308373578025
7,96,0.0
7,97,5.392219443711801
7,98,3.700454663364379
7,99,1.316790068727112
7,100,0.0
7,101,0.0
7,102,0.0
7,103,0.0
7,104,0.0
7,105,6.207690806326206
7,106,0.0
7,107,2.306212105907654
7,108,3.694916392313417
7,109,0.0
7,110,1.9446046591572006
7,111,3.0446336561874916
7,112,0.0
7,113,0.0
7,114,0.0
7,115,0.0
7,116,5.194503523336381
7,117,0.0
8,0,3.650779243248419
8,1,3.026380759935621
8,2,6.710326950527608
8,3,3.5854803294248563
8,4,0.0
8,5,1.6151974622047722
8,6,3.1605437398731153
8,7,0.0
8,8,0.0
8,9,3.4987921085333507
8,10,3.0436019464272217
8,11,6.741630890999231
8,12,1.7526165585184863
8,13,5.325131514624128
8,14,4.94684327123041
8,15,0.0
8,16,0.0
8,17,0.0
8,18,0.0
8,19,10.425970496368615
8,20,0.0
8,21,0.0
8,22,0.0
8,23,2.213722094572489
8,24,0.0
8,25,4.942365715611136
8,26,12.219238309265446
8,27,0.0
8,28,0.0
8,29,3.6515540167830194
8,30,0.0
8,31,1.2516114656929027
8,32,0.0
8,33,0.0
8,34,0.0
8,35,3.7230164523052145
8,36,4.693446648893924
8,37,3.2534088853788132
8,38,6.219412386745072
8,39,1.5466458959644065
8,40,5.441436166233072
8,41,0.0
8,42,0.0
8,43,5.20786101274697
8,44,0.0
8,45,0.0
8,46,0.0
8,47,0.0
8,48,2.9083490873538405
8,49,1.8756385622993363
8,50,0.0
8,51,4.1913523469409695
8,52,7.76309869701824
8,53,0.0
8,54,2.6034540536277375
8,55,2.905290072596287
8,56,0.8556471989890708
8,57,5.093068690141328
8,58,8.602049369366418
8,59,5.763047412476582
8,60,3.965861754884763
8,61,0.0
8,62,0.0
8,63,0.9911117806463695
8,64,1.986504876648298
8,65,0.0
8,66,3.852826386762555
8,67,0.9974328853448033
8,68,17.255660151736468
8,69,3.769073975133889
8,70,0.0
8,71,0.0
8,72,0.0
8,73,0.0
8,74,0.0
8,75,4.438266258096999
8,76,2.531756533198433
8,77,0.0
8,78,0.0
8,79,0.0
8,80,0.0
8,81,0.0
8,82,0.0
8,83,6.106623805764277
8,84,7.039967420903879
8,85,0.0
8,86,0.0
8,87,0.0
8,88,0.0
8,89,4.055112344707634
8,90,0.0
8,91,0.0
8,92,0.0
8,93,0.0
8,94,6.378074681402937
8,95,0.0
8,96,10.395079735538527
8,97,0.0
8,98,0.6274333839507517
8,99,3.5202824558889922
8,100,0.0
8,101,0.0
8,102,0.0
8,103,0.0
8,104,0.0
8,105,10.82000222555473
8,106,0.0
8,107,3.902333551047348
8,108,2.560975693165799
8,109,12.945945739437779
8,110,3.7417438366405915
8,111,1.0314854487985
8,112,6.623427140253384
8,113,0.0
8,114,0.0
8,115,3.394226850545069
8,116,3.049654375194848
8,117,1.1572470790218894
9,0,6.060882507534099
9,1,1.442984341953774
9,2,3.616861208728925
9,3,3.8746109609415416
9,4,0.0
9,5,2.8519180111950417
9,6,1.5535621878024801
9,7,0.0
9,8,0.0
9,9,3.559425219049516
9,10,4.33529033305423
9,11,2.977744964857312
9,12,1.9048183366373854
9,13,3.6436303609074474
9,14,6.362210356742151
9,15,0.0
9,16,8.716969299302194
9,17,0.0
9,18,0.0
9,19,0.0
9,20,12.74021243258003
9,21,3.4793523690937382
9,22,3.129284888065355
9,23,1.2304899164839964
9,24,6.127104229005558
9,25,0.0
9,26,0.0
9,27,4.546471715174993
9,28,0.0
9,29,5.930091919995208
9,30,0.0
9,31,7.990526080433219
9,32,3.9643320069549
9,33,0.0
9,34,0.0
9,35,0.0
9,36,0.0
9,37,5.3344103309953965
9,38,3.144944402452215
9,39,5.334563281995259
9,40,6.28318196475766
9,41,0.0
9,42,0.0
9,43,0.0
9,44,2.939547338529068
9,45,1.7580600933932866
9,46,0.0
9,47,8.231848349949507
9,48,0.0
9,49,4.274832972257699
9,50,0.0
9,51,7.958483065960679
9,52,2.4483041120447546
9,53,0.0
9,54,0.0
9,55,0.0
9,56,6.6236376727977415
9,57,0.0
9,58,0.0
9,59,2.8183405125040752
9,60,0.0
9,61,7.152650289558979
9,62,0.0
9,63,9.161239573226974
9,64,0.0
9,65,0.0
9,66,5.730575032281053
9,67,1.1914024107777001
9,68,18.52836980016183
9,69,0.0
9,70,1.6253171494728287
9,71,0.0
9,72,0.0
9,73,0.0
9,74,0.0
9,75,0.0
9,76,3.26538681926956
9,77,1.5181340728881578
9,78,7.788071257483307
9,79,1.2382658886394262
9,80,0.0
9,81,0.0
9,82,0.0
9,83,0.0
9,84,1.106630247581598
9,85,0.0
9,86,0.0
9,87,0.0
9,88,0.0
9,89,0.0
9,90,0.0
9,91,0.0
9,92,0.0
9,93,1.030397535381614
9,94,0.0
9,95,0.0
9,96,1.503418434059659
9,97,0.0
9,98,1.9038362445081851
9,99,4.991247494269868
9,100,11.627211458890521
9,101,10.904342927393207
9,102,14.042524208399488
9,103,0.0
9,104,0.0
9,105,8.052486520003661
9,106,0.0
9,107,1.008923758589406
9,108,2.3479325443123047
9,109,0.0
9,110,1.8266016091366426
9,111,3.6145080541765653
9,112,0.0
9,113,0.0
9,114,0.0
9,115,0.0
9,116,0.0
9,117,0.0
10,0,3.960600473718776
10,1,3.5675334609831317
10,2,1.1543866658568294
10,3,5.309529994337678
10,4,0.0
10,5,2.370030096887695
10,6,3.7792258608633778
10,7,0.0
10,8,0.0
10,9,5.2514505414354975
10,10,1.7347969072443774
10,11,3.255417238292107
10,12,4.171120912863077
10,13,2.873482359978463
10,14,0.0
10,15,13.06925783349375
10,16,0.0
10,17,0.0
10,18,0.0
10,19,10.413776909255537
10,20,0.0
10,21,7.110149777472642
10,22,1.1040188945294334
10,23,5.9397692459536096
10,24,0.0
10,25,10.833130470792243
10,26,0.0
10,27,0.0
10,28,7.13822613222775
10,29,0.0
10,30,0.0
10,31,2.4661103795721795
10,32,9.460714629527304
10,33,3.180882061732632
10,34,0.0
10,35,0.0
10,36,0.0
10,37,1.3386953091103804
10,38,0.0
10,39,6.173046388867312
10,40,3.461532455682775
10,41,1.3450597238204782
10,42,0.0
10,43,2.717920202481373
10,44,0.0
10,45,1.1341212446630433
10,46,0.0
10,47,0.0
10,48,3.275197152796517
10,49,3.057508091279597
10,50,1.5021794819251555
10,51,0.0
10,52,4.332544645769523
10,53,0.0
10,54,0.0
10,55,0.0
10,56,6.085612640696834
10,57,0.0
10,58,0.0
10,59,6.5787465987818505
10,60,0.0
10,61,0.0
10,62,0.0
10,63,0.0
10,64,0.0
10,65,0.0
10,66,3.0874162490934065
10,67,4.463677514423327
10,68,0.0
10,69,0.0
10,70,4.476571584810515
10,71,5.138474554881328
10,72,9.102608870725769
10,73,0.7358904535388852
10,74,0.0
10,75,3.2692985883419925
10,76,1.2739462004242375
10,77,0.0
10,78,0.5128712990351663
10,79,4.1925429630285675
10,80,5.430009385086741
10,81,0.0
10,82,0.0
10,83,7.3596504967729865
10,84,3.959493737405518
10,85,0.0
10,86,0.0
10,87,0.0
10,88,0.0
10,89,0.0
10,90,0.0
10,91,0.0
10,92,0.0
10,93,0.0
10,94,0.0
10,95,5.589371075521938
10,96,11.68498068955587
10,97,0.0
10,98,9.405484379285141
10,99,0.0
10,100,0.0
10,101,0.0
10,102,9.714340753191104
10,103,0.0
10,104,0.0
10,105,0.0
10,106,0.0
10,107,2.0862680812111054
10,108,0.743679151185299
10,109,0.0
10,110,3.574997211626699
10,111,2.99742821418884
10,112,0.0
10,113,0.0
10,114,0.0
10,115,0.0
10,116,4.350969851920841
10,117,3.497165057492426
11,0,2.7572063658958705
11,1,0.146099376545728
11,2,2.0781109324684564
11,3,4.33313525779293
11,4,0.0
11,5,2.4568643035319484
11,6,4.261483903921875
11,7,0.0
11,8,4.161820503512187
11,9,5.946263986455968
11,10,2.7846002239331096
11,11,2.09589196491746
11,12,3.077351829956205
11,13,2.6810542477843646
11,14,7.486565837361346
11,15,0.0
11,16,0.0
11,17,6.42092977844101
11,18,0.0
11,19,6.234576060033741
11,20,0.0
11,21,0.0
11,22,8.836874301428953
11,23,0.0
11,24,3.9621175522454064
11,25,0.0
11,26,0.0
11,27,3.4084185993854295
11,28,0.0
11,29,6.104483307817509
11,30,9.092411761288593
11,31,7.191520169896818
11,32,0.0
11,33,0.0
11,34,0.0
11,35,0.0
11,36,5.037724250651069
11,37,0.0
11,38,0.0
11,39,9.799046174406765
11,40,0.0
11,41,6.33875175000417
11,42,4.456569754585376
11,43,0.0
11,44,1.633820795702278
11,45,0.0
11,46,0.0
11,47,0.0
11,48,0.0
11,49,2.739018356530107
11,50,0.0
11,51,10.750504810674638
11,52,0.0
11,53,0.0
11,54,4.035307561215236
11,55,1.7892223953908866
11,56,13.130757221390654
11,57,0.0
11,58,4.987660227672714
11,59,2.6042829998105255
11,60,0.0
11,61,13.608895289338273
11,62,3.945130230808218
11,63,0.35992182678169543
11,64,1.364830961649303
11,65,0.0
11,66,0.0
11,67,1.6158015669142614
11,68,0.0
11,69,0.0
11,70,2.9137080465173164
